fuelTypeCode,stationName,Street Address,Intersection Directions,City,State,ZIP,Latitude,Longitude,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,access_code,country,groups_with_access_code_french,Access Detail Code,Facility Type,CNG Dispenser Num,CNG Total Compression Capacity,CNG Storage Capacity,e85 Other Ethanol Blends,EV Pricing,LPG Nozzle Types,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,EV On Site Renewable Source,GeoLocation
ELEC,Verizon - Lone Tree,10000 Park Meadows Dr,,Lone Tree,CO,80124,39.552223,-104.875995,,E,Private,For employee use only,,,,,,4,,Non-Networked,,200-9,09/14/2022,123307,2022-09-14 15:49:44 UTC,P,05/01/2019,,,,J1772,private,US,Privé,,OFFICE_BLDG,,,,,,,,,,,POINT (-104.875995 39.552223)
ELEC,Wheat Ridge Recreational Center,4005 Kipling Parkway,,Wheat Ridge,CO,80033,39.7716637,-105.1114603,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195391,2022-09-22 00:34:58 UTC,,09/06/2021,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,POINT (-105.1114603 39.7716637)
ELEC,"Walgreens - Thornton, CO #3207",4001 E 120th Avenue,,Thornton,CO,80233,39.9139194,-104.9363586,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195389,2022-09-22 00:34:58 UTC,,09/06/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,$2.00/Hr Parking Fee,,,,,,POINT (-104.9363586 39.9139194)
ELEC,Best Western Plus Boulder Inn - Tesla Destination,770 770 28th St,,Boulder,CO,80303,40.001353,-105.258026,303-449-3800  877-798-3752,E,Public,24 hours daily; for customer use only,,,,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,122406,2021-03-11 23:22:17 UTC,P,03/01/2019,,,,J1772 TESLA,public,US,Public,,,,,,,Free,,,,,,POINT (-105.258026 40.001353)
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,,Colorado Springs,CO,80916,38.81233,-104.756795,719-550-3030,E,Public - Call ahead,Dealership business hours,,,,,,1,1,Non-Networked,,GPS,03/07/2022,46526,2022-03-07 19:49:53 UTC,P,01/31/2012,,,,CHADEMO J1772 J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,POINT (-104.756795 38.81233)
ELEC,CATALYST CATALYST 1,3508 Delgany St,,Denver,CO,80216,39.77114,-104.979195,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,174087,2022-09-22 01:02:17 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.979195 39.77114)
ELEC,DENVER WATER VISITOR,1600 W 12th Ave,,Denver,CO,80204,39.733341,-105.009544,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,156373,2022-09-22 01:09:55 UTC,,05/20/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.009544 39.733341)
ELEC,Carbondale Bus Rapid Transit Station - Park and Ride,345 State Highway 133,,Carbondale,CO,81623,39.412498,-107.221581,970-925-8484,E,Public,24 hours daily; no overnight parking,,,,,,1,,Non-Networked,,200-8,02/15/2021,73465,2021-03-11 23:22:17 UTC,LG,09/03/2013,,,,J1772,public,US,Public,,PARKING_LOT,,,,,Free,,,,,,POINT (-107.221581 39.412498)
ELEC,BVSD CREEKSIDE1,3740 Martin Dr,,Boulder,CO,80305,39.991114,-105.249723,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182635,2022-09-22 00:53:46 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.249723 39.991114)
ELEC,CONIFER CONIFER DC1,27175 Main St,,Conifer,CO,80433,39.527683,-105.30617,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,204503,2022-09-22 01:23:32 UTC,,01/08/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.30617 39.527683)
ELEC,RWEPOA TOPAZ VILLAGE MARKET,34295 US-6,,Edwards,CO,81632,39.643138,-106.592174,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,164110,2022-09-22 01:11:55 UTC,,07/10/2020,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-106.592174 39.643138)
ELEC,SVVSD E BUS TERMINAL1,13184 Co Rd 13,,Longmont,CO,80504,40.19052,-104.940827,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,85867,2022-09-22 00:53:06 UTC,,07/12/2017,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.940827 40.19052)
ELEC,750 MAIN STATION #3,750 Main St,,Grand Junction,CO,81501,39.067696,-108.560023,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,181231,2022-09-22 01:13:14 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-108.560023 39.067696)
ELEC,HION GREELEY DC1,4318 Centerplace Dr,,Greeley,CO,80634,40.392566,-104.749004,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,226698,2022-09-22 01:29:16 UTC,,08/30/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.749004 40.392566)
ELEC,KUM & GO STEAMBOAT S DC2,80 Anglers Dr,,Steamboat Springs,CO,80477,40.468083,-106.827502,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,181874,2022-09-22 01:15:03 UTC,,01/27/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-106.827502 40.468083)
ELEC,Colorado Mountain College - Breckenridge,107 Dennison Placer Rd,,Breckenridge,CO,84024,39.513986,-106.050975,970-453-6757,E,Public,7am-9pm daily,,,,,,2,,Non-Networked,,GPS,07/14/2021,62048,2022-02-10 19:42:29 UTC,P,06/12/2014,,,,J1772,public,US,Public,,COLLEGE_CAMPUS,,,,,Free,,,,,,POINT (-106.050975 39.513986)
ELEC,LAFAYETTE EV LIBRARY ST1,827-855 West Baseline Road,,Lafayette,CO,80026,40.000518,-105.099938,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,87463,2022-09-22 00:53:49 UTC,,09/09/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.099938 40.000518)
ELEC,SALIDA SITES RIVERSIDE ST1,150 E Sackett Ave,,Salida,CO,81201,38.53685,-105.99032,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,191757,2022-09-22 01:19:39 UTC,,07/03/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.99032 38.53685)
ELEC,KUM & GO THORNTON DCFC1,250 E. 136th Ave.,,Thornton,CO,80241,39.942432,-104.982856,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173139,2022-09-22 00:56:07 UTC,,01/27/2021,,,,CHADEMO J1772COMBO,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.982856 39.942432)
ELEC,Gold Run Health Club 2,2959 Shadow Creek Drive,,Boulder,CO,80303,40.0105129,-105.2550319,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,147928,2022-09-22 00:34:58 UTC,,02/15/2017,,,,J1772,public,US,Public,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,POINT (-105.2550319 40.0105129)
ELEC,CSG EV BOULDER DC1,1500 Pearl St,,Boulder,CO,80302,40.01844,-105.275375,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,205918,2022-09-22 01:13:11 UTC,,02/05/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.275375 40.01844)
ELEC,WYNDHAM BLDG 6 VILLAGE STAT 1,900 Pine Grove Cir,,Steamboat Springs,CO,80487,40.45606,-106.816772,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161458,2022-09-22 00:46:37 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.816772 40.45606)
ELEC,SALIDA SITES TAUBER BUILDING,448 E 1st St,,Salida,CO,81201,38.534263,-105.987328,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,197913,2022-09-22 01:02:15 UTC,,10/20/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.987328 38.534263)
ELEC,Firestone Complete Auto Care - Cherokee Village,25515 E. Smoky Hill Road,,Aurora,CO,80016,39.589435311,-104.69055425,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,09/21/2022,218230,2022-09-21 22:58:43 UTC,,05/17/2022,,,,J1772,public,US,Public,,,,,,,Level 2: $0.49 per kWh,,,,,,POINT (-104.69055425 39.589435311)
ELEC,Bank of Colorado - Tesla Destination,1146 Interquest Pkwy,,Colorado Springs,CO,80921,38.991182,-104.808662,719-227-0100  877-798-3752,E,Public,24 hours daily,,,,,,4,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,11/03/2020,113548,2021-03-11 23:22:17 UTC,P,11/01/2018,,,,J1772 TESLA,public,US,Public,,BANK,,,,,Free,,,,,,POINT (-104.808662 38.991182)
ELEC,MERCY HEALTH STATION 1,1010 Three Springs Avenue,,Durango,CO,81301,37.235105,-107.825745,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,88559,2022-09-22 00:54:38 UTC,,11/23/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.825745 37.235105)
ELEC,BELLCO GVR BELLCO GVR,18241 Green Valley Ranch Blvd,,Denver,CO,80249,39.784306,-104.776249,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,213681,2022-09-22 01:14:57 UTC,,04/09/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.776249 39.784306)
ELEC,FOCUS CORP EV 3,5670 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,39.611938,-104.899546,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,187935,2022-09-22 01:18:02 UTC,,04/24/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.899546 39.611938)
ELEC,BOULDER VALMONT ST1,5333 Valmont Rd,,Boulder,CO,80301,40.02979,-105.22978,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202042,2022-09-22 01:23:23 UTC,,12/04/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.22978 40.02979)
ELEC,CDOC EV CHARGE CANON CITY 1,Evans Rd,,Cañon City,CO,81212,38.435949,-105.156022,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,228838,2022-09-22 00:56:28 UTC,,09/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.156022 38.435949)
ELEC,BOULDER COUNTY ST VRAIN HUB 1,526 Terry St,,Longmont,CO,80501,40.168389,-105.104983,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,207442,2022-09-22 01:21:15 UTC,,03/02/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.104983 40.168389)
ELEC,Sheraton Mountain Vista Villa - Tesla Destination,160 W Beaver Creek Blvd,,Avon,CO,81620,39.636473,-106.524734,970-748-6000  877-798-3752,E,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113531,2021-03-11 23:22:17 UTC,P,11/01/2018,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-106.524734 39.636473)
ELEC,Westmore 1300,11300 Westmore Dr,,Westminster,CO,80021,39.9002105,-105.1283233,,E,Private,,,,,,,4,,Non-Networked,,GPS,01/10/2022,164949,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,private,US,Privé,,OFFICE_BLDG,,,,,,,,,,,POINT (-105.1283233 39.9002105)
ELEC,NAMASTE SOLAR 1 888 FEDERAL L,888 Federal Blvd,,Denver,CO,80204,39.730528,-105.024699,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,104404,2022-09-22 00:59:30 UTC,,10/28/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.024699 39.730528)
BD,Team Petroleum,105 E Lincoln,,Fort Collins,CO,80524,40.587877,-105.067097,970-482-2533,E,Public - Credit card after hours,7am-5pm M-F,Cash M V,"B20 in summer, B10 in winter",,,,,,,,200-9,01/10/2022,32493,2022-02-10 19:42:29 UTC,P,08/15/2007,,,,,public,US,Public - Carte de crédit après les heures d'ouverture,CREDIT_CARD_AFTER_HOURS,FUEL_RESELLER,,,,,,,,,,,POINT (-105.067097 40.587877)
ELEC,AC SHF 1,332 N 19th Ave,,Brighton,CO,80601,39.992697,-104.798532,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,171724,2022-09-22 00:53:06 UTC,,01/27/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.798532 39.992697)
ELEC,Colorado Mills Mall,14500 W. Colfax Ave,,Lakewood,CO,80401,39.733102,-105.154583,833-632-2778,E,Public,24 hours daily,,,,,,,6,Electrify America,https://www.electrifyamerica.com/,GPS,09/07/2022,170335,2022-09-07 01:53:47 UTC,,12/18/2020,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.154583 39.733102)
ELEC,MURRAY BMW 1 STATION SA02,4350 E Kentucky Ave,,Denver,CO,80246,39.699081,-104.937727,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,179807,2022-09-22 00:43:41 UTC,,01/27/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.937727 39.699081)
ELEC,COLO STATE UNIV LAUREL 3,933-951 W Laurel St,,Fort Collins,CO,80521,40.577977,-105.093136,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,63185,2022-09-22 00:59:46 UTC,,09/03/2014,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.093136 40.577977)
ELEC,AMG National Bank & Trust,6295 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,40.01598,-105.279814,303-447-8877,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,01/10/2022,164996,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,public,US,Public,,BANK,,,,,,,,,,,POINT (-105.279814 40.01598)
E85,Kum & Go #659,9665 Prominent Point,,Colorado Springs,CO,80924,38.971824,-104.744838,719-282-7673,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-8,06/14/2022,81748,2022-06-14 16:23:53 UTC,P,10/01/2015,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,POINT (-104.744838 38.971824)
ELEC,Colorado State University - Powerhouse Energy Campus,430 N College Ave,,Fort Collins,CO,80524,40.594292,-105.075657,970-491-4781,E,Public,24 hours daily,,,,,,1,,Non-Networked,,200-9,01/14/2021,61549,2021-03-11 23:22:17 UTC,SG,02/01/2014,,,,J1772,public,US,Public,,COLLEGE_CAMPUS,,,,,Free,,,,,,POINT (-105.075657 40.594292)
ELEC,Arapaho-Roosevelt National Forest,101 Chicago Creek Rd,,IDAHO SPRINGS,CO,80452,39.739753,-105.521678,,E,Private - Government only,,,,,,,2,,Non-Networked,,GPS,02/22/2021,184397,2021-08-04 00:01:52 UTC,FG,01/15/2021,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,FED_GOV,,,,,,,,,,,POINT (-105.521678 39.739753)
E85,Alta Convenience Store,1970 S Holly,Holly and Atlantic,Denver,CO,80222,39.680908,-104.921912,303-759-5090,E,Public,"6am-11pm M-Sat, 7am-10pm Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,200-9,11/04/2021,32279,2022-02-10 19:42:29 UTC,P,10/15/2007,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-104.921912 39.680908)
ELEC,BRECKENRIDGE GARAGE 01,80 North Park Avenue,,Breckenridge,CO,80424,39.483598,-106.04758,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200666,2022-09-22 01:22:33 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.04758 39.483598)
ELEC,PARKING SYSTEM CAB L1 B,130 S Nevada Ave,,Colorado Springs,CO,80903,38.83186,-104.822306,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,193855,2022-09-22 01:20:36 UTC,,08/13/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.822306 38.83186)
E85,Kum & Go #912,30393 Kings Valley Dr,,Conifer,CO,80433,39.493385,-105.349489,303-816-0558,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,06/14/2022,34275,2022-06-14 16:23:53 UTC,P,11/12/2008,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-105.349489 39.493385)
ELEC,GRAND VAIL ST1 DC STATION 1,1300 Westhaven Dr,,Vail,CO,81657,39.637032,-106.402843,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,204970,2022-09-22 01:24:21 UTC,,01/18/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-106.402843 39.637032)
ELEC,ALIO Industries,5335 Xenon St,,Arvada,CO,80002,39.793446,-105.1432313,,E,Private,,,,,,,2,,Non-Networked,,GPS,01/10/2022,164895,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,private,US,Privé,,OFFICE_BLDG,,,,,,,,,,,POINT (-105.1432313 39.793446)
ELEC,BVSD EDC MAIN WEST,6500 Arapahoe Rd,,Boulder,CO,80303,40.013638,-105.20181,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202712,2022-09-22 01:14:19 UTC,,12/17/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.20181 40.013638)
ELEC,1125 17TH LEFT,1125 17th st,,Denver,CO,80202,39.74963,-104.9945,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,193289,2022-09-22 01:20:15 UTC,,07/29/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.9945 39.74963)
ELEC,Neuworks Mechanical,241 Racquette Dr,,Fort Collins,CO,80524,40.586017,-105.044746,970-556-3130,E,Public,24 hours daily,,,,,,2,,Non-Networked,,200-9,02/15/2021,104136,2021-03-11 23:22:17 UTC,P,05/05/2017,,,,J1772,public,US,Public,,OFFICE_BLDG,,,,,Free,,,,,,POINT (-105.044746 40.586017)
ELEC,Church Ranch Business Center,7237 Church Ranch Boulevard,The stations are installed just south of the generator,Westminster,CO,80021,39.8825024,-105.0771805,800-663-5633,E,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,225268,2022-09-22 00:34:58 UTC,,08/11/2022,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,POINT (-105.0771805 39.8825024)
ELEC,Mile High United Way,711 Park Ave W,,Denver,CO,80205,39.7523,-104.984025,,E,Private,,,,,,,4,,Non-Networked,,GPS,01/10/2022,165030,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,private,US,Privé,,OFFICE_BLDG,,,,,,,,,,,POINT (-104.984025 39.7523)
CNG,X3Energy,2323 117th Ave,At Highpointe Business Park at Colorado 257 and U.S. 34,Greeley,CO,80634,40.401304,-104.868073,844-304-9800,E,Public - Credit card at all times,24 hours daily,A D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,200-9,10/12/2021,65748,2022-02-10 19:42:29 UTC,P,09/15/2016,HD,,,,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,STANDALONE_STATION,7,,,,,,Q,3600,HD,,POINT (-104.868073 40.401304)
ELEC,2814PATTERSON STATION 1,Patterson Road west of 28 ¼ Road,,Grand Junction,CO,81506,39.092135,-108.530665,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,189723,2022-09-22 01:16:38 UTC,,05/15/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-108.530665 39.092135)
ELEC,COW PSC FLEET VOLTS,9110 Yates St,,Westminster,CO,80031,39.861031,-105.048713,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200447,2022-09-22 00:51:27 UTC,,11/03/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.048713 39.861031)
CNG,Weld County Government,1113 H St,,Greeley,CO,80631,40.446968,-104.70404,,E,Private - Government only,,,,Q,3600,,,,,,200-9,11/04/2021,64025,2022-02-10 19:42:29 UTC,LG,03/15/2002,HD,,,,private,US,Privé - Réservé au gouvernement,GOVERNMENT,MUNI_GOV,,,,,,,Q,3600,HD,,POINT (-104.70404 40.446968)
E85,Acorn Petroleum,1041 N Colorado Ave,Off I-76,Brush,CO,80723,40.2665,-103.621179,970-842-3122,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-9,11/04/2021,21996,2022-02-10 19:42:29 UTC,P,04/15/2005,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-103.621179 40.2665)
ELEC,BVSD BROOMFIELD MID1,1555 Daphne Street,,Broomfield,CO,80020,39.938061,-105.077765,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182478,2022-09-22 00:50:45 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.077765 39.938061)
ELEC,UNITED POWER CVSC DCFC,9586 E I-25 Frontage Rd,,Longmont,CO,80504,40.139984,-104.979449,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,206973,2022-09-22 01:25:37 UTC,,02/24/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.979449 40.139984)
ELEC,Mountain Comfort B&B - Tesla Destination,52516 CO-9,,Alma,CO,80420,39.270164,-106.046842,719-836-4517  877-798-3752,E,Public - Call ahead,24 hours daily; for customer use only,,,,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,11/03/2020,113521,2021-03-11 23:22:17 UTC,P,11/01/2018,,,,J1772 TESLA,public,US,Public - Appeler à l'avance,CALL,HOTEL,,,,,Free,,,,,,POINT (-106.046842 39.270164)
ELEC,Bldg B-4 - EVSE,5440 Roslyn St,Roslyn St and E 53rd Place,Denver,CO,80216,39.7959446,-104.9012885,,E,Private - Government only,24 hours daily,CFN,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,03/15/2021,185468,2022-02-10 19:42:29 UTC,LG,07/01/2020,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,MUNI_GOV,,,,,,,,,,,POINT (-104.9012885 39.7959446)
ELEC,FORT COLLINS PRPA WEST,2000 E Horsetooth Rd,,Fort Collins,CO,80525,40.53833,-105.04207,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,163801,2022-09-22 01:11:43 UTC,,07/02/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.04207 40.53833)
ELEC,ELECTRIFYSALIDA TWO RIVERS,144 Co Rd 105,,Salida,CO,81201,38.523863,-105.983093,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,165080,2022-09-22 01:10:59 UTC,,08/08/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.983093 38.523863)
ELEC,GLENWOOD OFFICE STATION 1,6690 CO-82,,Glenwood Springs,CO,81601,39.475815,-107.271373,888-758-4389,E,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,216584,2022-09-22 01:27:06 UTC,,05/05/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.271373 39.475815)
ELEC,COW WSPG SO UPPER,6995 Grove st.,,Westminster,CO,80030,39.82349,-105.028214,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,85437,2022-09-22 00:51:47 UTC,,06/06/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.028214 39.82349)
